multiple_choice,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,You have 3 dino eggs and get 2 more. How many total?,add2_q3.webp,audio_ae3.mp3,1,5,3,6,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,What is 1 plus 2 more?,add2_q4.webp,audio_ae4.mp3,1,3,1,4,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,What is 5 plus 2 more?,add2_q5.webp,audio_ae5.mp3,1,7,5,8,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,You have 0 eggs and get 2 more. How many now?,add2_q6.webp,audio_ae6.mp3,1,2,0,3,,,1,,,,,,,
count_objects,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,Count 4 total dino eggs after adding 2 more!,add2_count1.webp,audio_ae7.mp3,1,4,2,5,,🥚,4,,,,,,,
count_objects,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,Count 6 total green dinosaurs after adding 2 more!,add2_count2.webp,audio_ae8.mp3,1,6,4,7,,🦕,6,,,,,,,
count_objects,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,Count 5 total dino footprints!,add2_count3.webp,audio_ae9.mp3,1,5,3,6,,🐾,5,,,,,,,
speak_repeat,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,Say out loud clearly: TWO PLUS TWO EQUALS FOUR!,speak_ae1.webp,audio_ae10.mp3,1,Two Plus Two Equals Four,,,,,,Two Plus Two Equals Four,,,,,,,
speak_repeat,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,Say out loud clearly: FOUR PLUS TWO EQUALS SIX!,speak_ae2.webp,audio_ae11.mp3,1,Four Plus Two Equals Six,,,,,,Four Plus Two Equals Six,,,,,,,
matching,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,Match adding 2 equations!,,,1,,,,,,,,2+2,4,4+2,6,3+2,5
matching,PP1-MATH-2.1.12_Addition_Adding_2_More_Dino_Eggs,Match 2 more sums!,,,1,,,,,,,,1+2,3,5+2,7,0+2,2
multiple_choice,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Combine 2 red apples and 1 green apple. Total?,sum5_q1.webp,audio_s51.mp3,1,3,2,4,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Combine 3 stars and 2 stars. Total?,sum5_q2.webp,audio_s52.mp3,1,5,3,4,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,What is 1 plus 4?,sum5_q3.webp,audio_s53.mp3,1,5,4,2,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Combine 2 balls and 2 balls. Total?,sum5_q4.webp,audio_s54.mp3,1,4,2,3,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Combine 1 fish and 1 fish. Total?,sum5_q5.webp,audio_s55.mp3,1,2,1,3,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,What is 0 plus 5?,sum5_q6.webp,audio_s56.mp3,1,5,0,4,,,1,,,,,,,
count_objects,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Count 5 combined items in the set!,sum5_count1.webp,audio_s57.mp3,1,5,3,4,,🍎,5,,,,,,,
count_objects,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Count 3 combined stars in the set!,sum5_count2.webp,audio_s58.mp3,1,3,2,4,,⭐,3,,,,,,,
count_objects,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Count 4 combined toy blocks!,sum5_count3.webp,audio_s59.mp3,1,4,2,5,,🧱,4,,,,,,,
speak_repeat,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Say out loud clearly: THREE PLUS TWO EQUALS FIVE!,speak_s51.webp,audio_s510.mp3,1,Three Plus Two Equals Five,,,,,,Three Plus Two Equals Five,,,,,,,
speak_repeat,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Say out loud clearly: COMBINING SETS MAKES A TOTAL!,speak_s52.webp,audio_s511.mp3,1,Combining Sets Makes A Total,,,,,,Combining Sets Makes A Total,,,,,,,
matching,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Match sets with sum to 5!,,,1,,,,,,,,3+2,5,1+4,5,2+2,4
matching,PP1-MATH-2.1.13_Addition_Combining_Sets_Sum_to_5,Match simple set additions!,,,1,,,,,,,,2+1,3,1+1,2,0+5,5
multiple_choice,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Combine 5 blue cars and 5 red cars. Total?,sum10_q1.webp,audio_s101.mp3,1,10,5,8,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,What is 6 plus 4?,sum10_q2.webp,audio_s102.mp3,1,10,6,9,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Combine 7 stars and 2 stars. Total?,sum10_q3.webp,audio_s103.mp3,1,9,7,10,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,What is 8 plus 2?,sum10_q4.webp,audio_s104.mp3,1,10,8,6,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Combine 4 birds and 3 birds. Total?,sum10_q5.webp,audio_s105.mp3,1,7,4,8,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,What is 9 plus 1?,sum10_q6.webp,audio_s106.mp3,1,10,9,8,,,1,,,,,,,
count_objects,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Count 10 total cars combined in the set!,sum10_count1.webp,audio_s107.mp3,1,10,8,9,,🚗,10,,,,,,,
count_objects,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Count 8 total fish combined underwater!,sum10_count2.webp,audio_s108.mp3,1,8,6,10,,🐟,8,,,,,,,
count_objects,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Count 9 total balloons in the sky!,sum10_count3.webp,audio_s109.mp3,1,9,7,10,,🎈,9,,,,,,,
speak_repeat,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Say out loud clearly: FIVE PLUS FIVE EQUALS TEN!,speak_s101.webp,audio_s1010.mp3,1,Five Plus Five Equals Ten,,,,,,Five Plus Five Equals Ten,,,,,,,
speak_repeat,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Say out loud clearly: EIGHT PLUS TWO EQUALS TEN!,speak_s102.webp,audio_s1011.mp3,1,Eight Plus Two Equals Ten,,,,,,Eight Plus Two Equals Ten,,,,,,,
matching,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Match equations summing to 10!,,,1,,,,,,,,5+5,10,6+4,10,8+2,10
matching,PP1-MATH-2.1.14_Addition_Combining_Sets_Sum_to_10,Match combined sets up to 10!,,,1,,,,,,,,7+2,9,4+3,7,9+1,10
multiple_choice,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Sam has 3 apples. Pam gives him 2 more. Total?,story_q1.webp,audio_st1.mp3,1,5,3,2,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,4 birds on a tree. 4 more fly in. How many now?,story_q2.webp,audio_st2.mp3,1,8,4,6,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Leo has 6 toy cars. He gets 1 more. How many total?,story_q3.webp,audio_st3.mp3,1,7,6,8,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,5 fish in a pond. 3 more swim over. Total?,story_q4.webp,audio_st4.mp3,1,8,5,7,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,2 cats on a wall. 3 more join. How many now?,story_q5.webp,audio_st5.mp3,1,5,2,4,,,1,,,,,,,
multiple_choice,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,7 stars shine. 3 more appear. How many total?,story_q6.webp,audio_st6.mp3,1,10,7,9,,,1,,,,,,,
count_objects,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Count 5 story apples in Sam's basket!,story_count1.webp,audio_st7.mp3,1,5,3,4,,🍎,5,,,,,,,
count_objects,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Count 8 total story birds on the branch!,story_count2.webp,audio_st8.mp3,1,8,6,10,,🐦,8,,,,,,,
count_objects,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Count 10 total shiny story stars!,story_count3.webp,audio_st9.mp3,1,10,7,9,,⭐,10,,,,,,,
speak_repeat,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Say out loud clearly: THREE PLUS TWO IS FIVE APPLES!,speak_st1.webp,audio_st10.mp3,1,Three Plus Two Is Five Apples,,,,,,Three Plus Two Is Five Apples,,,,,,,
speak_repeat,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Say out loud clearly: ADDING TOGETHER SOLVES THE STORY!,speak_st2.webp,audio_st11.mp3,1,Adding Together Solves The Story,,,,,,Adding Together Solves The Story,,,,,,,
matching,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Match story math problems!,,,1,,,,,,,,3+2,5,4+4,8,6+1,7
matching,PP1-MATH-2.1.15_Addition_Word_Story_Problems_Sum_10,Match addition story results!,,,1,,,,,,,,5+3,8,2+3,5,7+3,10
multiple_choice,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,What 3D shape looks like a round ball?,sph_q1.webp,audio_sh1.mp3,1,SPHERE,CUBE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,A basketball is shaped like a...?,sph_q2.webp,audio_sh2.mp3,1,SPHERE,CUBE,CYLINDER,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Can a sphere roll easily on the floor?,sph_q3.webp,audio_sh3.mp3,1,YES,NO,NEVER,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Which object is a sphere?,sph_q4.webp,audio_sh4.mp3,1,BALL,BOX,CAN,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,A marble is an example of a...?,sph_q5.webp,audio_sh5.mp3,1,SPHERE,CONE,CUBE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Does a sphere have flat square sides?,sph_q6.webp,audio_sh6.mp3,1,NO,YES,ALWAYS,,,1,,,,,,,
count_objects,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Count 4 round sphere balls!,sph_count1.webp,audio_sh7.mp3,1,4,2,3,,⚽,4,,,,,,,
count_objects,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Count 3 rolling marble spheres!,sph_count2.webp,audio_sh8.mp3,1,3,1,5,,🔮,3,,,,,,,
count_objects,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Count 2 globe spheres of planet earth!,sph_count3.webp,audio_sh9.mp3,1,2,1,4,,🌍,2,,,,,,,
speak_repeat,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Say out loud clearly: A BALL IS A SPHERE!,speak_sh1.webp,audio_sh10.mp3,1,A Ball Is A Sphere,,,,,,A Ball Is A Sphere,,,,,,,
speak_repeat,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Say out loud clearly: SPHERES ARE ROUND AND ROLL!,speak_sh2.webp,audio_sh11.mp3,1,Spheres Are Round And Roll,,,,,,Spheres Are Round And Roll,,,,,,,
matching,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Match sphere objects!,,,1,,,,,,,,Ball ⚽,SPHERE,Marble 🔮,SPHERE,Globe 🌍,SPHERE
matching,PP1-MATH-3.1.16_3D_Shapes_Sphere_Ball_Hunt,Match shape property to SPHERE!,,,1,,,,,,,,Round,SPHERE,Rolls,SPHERE,No corners,SPHERE
multiple_choice,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,What 3D shape looks like a square box?,cube_q1.webp,audio_cb1.mp3,1,CUBE,SPHERE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,A playing die or block is shaped like a...?,cube_q2.webp,audio_cb2.mp3,1,CUBE,CYLINDER,SPHERE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,How many flat square faces does a cube have?,cube_q3.webp,audio_cb3.mp3,1,6,2,0,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Which object is shaped like a cube?,cube_q4.webp,audio_cb4.mp3,1,BOX,BALL,HAT,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Can a cube stack on top of another cube?,cube_q5.webp,audio_cb5.mp3,1,YES,NO,NEVER,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,An ice cube is an example of a...?,cube_q6.webp,audio_cb6.mp3,1,CUBE,CONE,SPHERE,,,1,,,,,,,
count_objects,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Count 3 square block cubes!,cube_count1.webp,audio_cb7.mp3,1,3,2,4,,🧊,3,,,,,,,
count_objects,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Count 5 toy gift box cubes!,cube_count2.webp,audio_cb8.mp3,1,5,3,4,,🎁,5,,,,,,,
count_objects,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Count 2 playing dice cubes!,cube_count3.webp,audio_cb9.mp3,1,2,1,3,,🎲,2,,,,,,,
speak_repeat,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Say out loud clearly: A BOX IS A CUBE!,speak_cb1.webp,audio_cb10.mp3,1,A Box Is A Cube,,,,,,A Box Is A Cube,,,,,,,
speak_repeat,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Say out loud clearly: CUBES HAVE FLAT SQUARE SIDES!,speak_cb2.webp,audio_cb11.mp3,1,Cubes Have Flat Square Sides,,,,,,Cubes Have Flat Square Sides,,,,,,,
matching,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Match cube objects!,,,1,,,,,,,,Ice 🧊,CUBE,Gift 🎁,CUBE,Dice 🎲,CUBE
matching,PP1-MATH-3.1.17_3D_Shapes_Cube_Box_Explorer,Match shape characteristics!,,,1,,,,,,,,Box,CUBE,Flat sides,CUBE,Stacks,CUBE
multiple_choice,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,What 3D shape looks like a party hat?,cone_q1.webp,audio_cn1.mp3,1,CONE,SPHERE,CUBE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,An ice cream cone is shaped like a...?,cone_q2.webp,audio_cn2.mp3,1,CONE,CYLINDER,SPHERE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Does a cone have a pointy top?,cone_q3.webp,audio_cn3.mp3,1,YES,NO,NEVER,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Which object is shaped like a cone?,cone_q4.webp,audio_cn4.mp3,1,PARTY HAT,BALL,BOX,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,A traffic safety cone is a...?,cone_q5.webp,audio_cn5.mp3,1,CONE,CUBE,CYLINDER,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,A cone has a round flat base and a pointy...?,cone_q6.webp,audio_cn6.mp3,1,TOP,SIDE,EDGE,,,1,,,,,,,
count_objects,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Count 4 festive party hat cones!,cone_count1.webp,audio_cn7.mp3,1,4,2,3,,🎉,4,,,,,,,
count_objects,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Count 2 tasty ice cream cones!,cone_count2.webp,audio_cn8.mp3,1,2,1,3,,🍦,2,,,,,,,
count_objects,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Count 3 orange traffic cones!,cone_count3.webp,audio_cn9.mp3,1,3,2,5,,⚠️,3,,,,,,,
speak_repeat,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Say out loud clearly: A PARTY HAT IS A CONE!,speak_cn1.webp,audio_cn10.mp3,1,A Party Hat Is A Cone,,,,,,A Party Hat Is A Cone,,,,,,,
speak_repeat,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Say out loud clearly: CONES HAVE POINTY TOPS!,speak_cn2.webp,audio_cn11.mp3,1,Cones Have Pointy Tops,,,,,,Cones Have Pointy Tops,,,,,,,
matching,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Match cone objects!,,,1,,,,,,,,Ice Cream 🍦,CONE,Party Hat 🎉,CONE,Traffic ⚠️,CONE
matching,PP1-MATH-3.1.18_3D_Shapes_Cone_Party_Hat,Match shape feature to CONE!,,,1,,,,,,,,Pointy top,CONE,Flat circle base,CONE,Funnel,CONE
multiple_choice,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,What 3D shape looks like a soup can?,cyl_q1.webp,audio_cy1.mp3,1,CYLINDER,SPHERE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,A log or tin can is shaped like a...?,cyl_q2.webp,audio_cy2.mp3,1,CYLINDER,CUBE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Does a cylinder have 2 flat circle ends?,cyl_q3.webp,audio_cy3.mp3,1,YES,NO,NEVER,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Which object is shaped like a cylinder?,cyl_q4.webp,audio_cy4.mp3,1,CAN,BALL,BOX,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Can a cylinder roll on its curved side?,cyl_q5.webp,audio_cy5.mp3,1,YES,NO,NEVER,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,A drinking glass or mug is like a...?,cyl_q6.webp,audio_cy6.mp3,1,CYLINDER,SPHERE,CONE,,,1,,,,,,,
count_objects,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Count 3 soup can cylinders!,cyl_count1.webp,audio_cy7.mp3,1,3,2,4,,🥫,3,,,,,,,
count_objects,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Count 5 wooden log cylinders!,cyl_count2.webp,audio_cy8.mp3,1,5,3,4,,🪵,5,,,,,,,
count_objects,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Count 2 drum cylinders!,cyl_count3.webp,audio_cy9.mp3,1,2,1,3,,🥁,2,,,,,,,
speak_repeat,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Say out loud clearly: A CAN IS A CYLINDER!,speak_cy1.webp,audio_cy10.mp3,1,A Can Is A Cylinder,,,,,,A Can Is A Cylinder,,,,,,,
speak_repeat,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Say out loud clearly: CYLINDERS HAVE CIRCLE ENDS!,speak_cy2.webp,audio_cy11.mp3,1,Cylinders Have Circle Ends,,,,,,Cylinders Have Circle Ends,,,,,,,
matching,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Match cylinder objects!,,,1,,,,,,,,Can 🥫,CYLINDER,Log 🪵,CYLINDER,Drum 🥁,CYLINDER
matching,PP1-MATH-3.1.19_3D_Shapes_Cylinder_Can_Safari,Match cylinder shape features!,,,1,,,,,,,,Can shape,CYLINDER,2 circles,CYLINDER,Curved body,CYLINDER
multiple_choice,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Which shape is round like a ball?,3dgm_q1.webp,audio_3g1.mp3,1,SPHERE,CUBE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Which shape looks like a square box?,3dgm_q2.webp,audio_3g2.mp3,1,CUBE,SPHERE,CYLINDER,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Which shape looks like a party hat?,3dgm_q3.webp,audio_3g3.mp3,1,CONE,CYLINDER,CUBE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Which shape looks like a soup can?,3dgm_q4.webp,audio_3g4.mp3,1,CYLINDER,SPHERE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Which two shapes can roll?,3dgm_q5.webp,audio_3g5.mp3,1,SPHERE,CUBE,BOX,,,1,,,,,,,
multiple_choice,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Which shape has 6 flat square faces?,3dgm_q6.webp,audio_3g6.mp3,1,CUBE,CONE,SPHERE,,,1,,,,,,,
count_objects,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Count 4 sphere balls in the master collection!,3dgm_count1.webp,audio_3g7.mp3,1,4,2,3,,⚽,4,,,,,,,
count_objects,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Count 3 cube boxes in the collection!,3dgm_count2.webp,audio_3g8.mp3,1,3,2,5,,🎁,3,,,,,,,
count_objects,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Count 2 party hat cones in the collection!,3dgm_count3.webp,audio_3g9.mp3,1,2,1,4,,🎉,2,,,,,,,
speak_repeat,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Say out loud clearly: SPHERE CUBE CONE AND CYLINDER!,speak_3g1.webp,audio_3g10.mp3,1,Sphere Cube Cone And Cylinder,,,,,,Sphere Cube Cone And Cylinder,,,,,,,
speak_repeat,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Say out loud clearly: I AM A 3D SHAPES GRAND MASTER!,speak_3g2.webp,audio_3g11.mp3,1,I Am A 3D Shapes Grand Master,,,,,,I Am A 3D Shapes Grand Master,,,,,,,
matching,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Match objects to 3D shapes!,,,1,,,,,,,,Ball ⚽,SPHERE,Box 🎁,CUBE,Hat 🎉,CONE
matching,PP1-MATH-3.1.20_3D_Shapes_Grand_Master,Match more 3D shapes!,,,1,,,,,,,,Can 🥫,CYLINDER,Dice 🎲,CUBE,Globe 🌍,SPHERE


question_type,lesson_title,prompt,prompt_image,prompt_audio,correct_answer,option_1,option_2,option_3,option_4,count_emoji_or_image,target_count,target_word,pair_1_left,pair_1_right,pair_2_left,pair_2_right,pair_3_left,pair_3_right
multiple_choice,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Red Blue Green... Red Blue Green... What color comes next?,pat_q1.webp,audio_p1.mp3,1,RED,BLUE,GREEN,,,1,,,,,,,
multiple_choice,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,In the pattern Red Blue Green, what is the second color?,pat_q2.webp,audio_p2.mp3,1,BLUE,RED,GREEN,,,1,,,,,,,
multiple_choice,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,In the pattern Red Blue Green, what is the third color?,pat_q3.webp,audio_p3.mp3,1,GREEN,RED,BLUE,,,1,,,,,,,
multiple_choice,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Red Blue Green Red... What color is next?,pat_q4.webp,audio_p4.mp3,1,BLUE,GREEN,RED,,,1,,,,,,,
multiple_choice,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Red Blue Green Red Blue... What color completes the set?,pat_q5.webp,audio_p5.mp3,1,GREEN,RED,BLUE,,,1,,,,,,,
multiple_choice,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Is Red Blue Green an ABC pattern?,pat_q6.webp,audio_p6.mp3,1,YES,NO,NEVER,,,1,,,,,,,
count_objects,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Count 3 safari pattern flags: Red Blue Green!,pat_count1.webp,audio_p7.mp3,1,3,2,4,,🚩,3,,,,,,,
count_objects,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Count 6 safari beads in two ABC sets!,pat_count2.webp,audio_p8.mp3,1,6,3,5,,📿,6,,,,,,,
count_objects,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Count 3 colorful safari parrots!,pat_count3.webp,audio_p9.mp3,1,3,1,4,,🦜,3,,,,,,,
speak_repeat,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Say out loud clearly: RED BLUE GREEN ABC PATTERN!,speak_p1.webp,audio_p10.mp3,1,Red Blue Green ABC Pattern,,,,,,Red Blue Green ABC Pattern,,,,,,,
speak_repeat,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Say out loud clearly: PATTERNS REPEAT IN ORDER!,speak_p2.webp,audio_p11.mp3,1,Patterns Repeat In Order,,,,,,Patterns Repeat In Order,,,,,,,
matching,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Match ABC pattern colors!,,,1,,,,,,,,First,RED,Second,BLUE,Third,GREEN
matching,PP1-MATH-4.1.21_Patterns_ABC_Pattern_Safari,Match color spots to pattern!,,,1,,,,,,,,Red 🔴,RED,Blue 🔵,BLUE,Green 🟢,GREEN
multiple_choice,PP1-MATH-4.2.22_Patterns_AABB_Pattern_Dino_Track,Dino Dino Egg Egg... Dino Dino... What comes next?,aabb_q1.webp,audio_ab1.mp3,1,EGG,DINO,TREE,,,1,,,,,,,
multiple_choice,PP1-MATH-4.2.22_Patterns_AABB_Pattern_Dino_Track,In AABB pattern Dino Dino Egg Egg, how many dinos are together?,aabb_q2.webp,audio_ab2.mp3,1,2,1,3,,,1,,,,,,,
multiple_choice,PP1-MATH-4.2.22_Patterns_AABB_Pattern_Dino_Track,In AABB pattern Dino Dino Egg Egg, how many eggs are together?,aabb_q3.webp,audio_ab3.mp3,1,2,1,4,,,1,,,,,,,
multiple_choice,PP1-MATH-4.2.22_Patterns_AABB_Pattern_Dino_Track,Dino Dino Egg Egg Dino... What comes next?,aabb_q4.webp,audio_ab4.mp3,1,DINO,EGG,TREE,,,1,,,,,,,
multiple_choice,PP1-MATH-4.2.22_Patterns_AABB_Pattern_Dino_Track,Dino Dino Egg... What is missing to make Egg Egg?,aabb_q5.webp,audio_ab5.mp3,1,EGG,DINO,LEAF,,,1,,,,,,,
multiple_choice,PP1-MATH-4.2.22_Patterns_AABB_Pattern_Dino_Track,Is Dino Dino Egg Egg an AABB pattern?,aabb_q6.webp,audio_ab6.mp3,1,YES,NO,NEVER,,,1,,,,,,,
count_objects,PP1-MATH-4.2.22_Patterns_AABB_Pattern_Dino_Track,Count 4 items in one AABB dino set!,aabb_count1.webp,audio_ab7.mp3,1,4,2,3,,🦖,4,,,,,,,
